STT;Vị trí xếp giá;Mã xếp giá;Số lượng;Nhan đề;Nhan đề song song;Tác giả;Thể loại;Tập;Năm XB;Lần XB;Nhà XB;Ngôn ngữ;Mã quốc tế;;;
3313;610;610-228;1;The cape - and other stories from the Japanese ghetto;0;Kenji Nakagami;Văn học - tiểu thuyết, truyện ngắn;0;1999;1;Stone Bridge Press;English;9781880656396;;;
3314;610;610-229;1;あん;An;ドリアン助川;Văn học - tiểu thuyết, truyện ngắn;0;2020;1;ポプラ社;Japanese;9784591132371;;;
3315;610;610-230;1;東京タワー;0;江國香織;Văn học - tiểu thuyết, truyện ngắn;0;0;0;0;0;0;;;
3316;610;610-231;0;きらきらひかる;0;江國香織;Văn học - tiểu thuyết, truyện ngắn;0;1994;1;新潮社;Japanese;9784101339115;;;
3317;610;610-232;1;落下する夕方;Hoàng hôn rơi xuống;江國香織;Văn học - tiểu thuyết, truyện ngắn;0;2021;56;角川文庫;Japanese;9784043480012;;;
3318;610;610-233-1;1;冷静と情熱のあいだ　Ｒｏｓｓｏ;0;江国香織;Văn học - tiểu thuyết, truyện ngắn;0;2020;53;角川書店;Japanese;9784043480036;;;
3319;610;610-234;1;ぬるい眠り;0;江国香織;Văn học - tiểu thuyết, truyện ngắn;0;2007;1;新潮社;Japanese;9784101339238;;;
3320;610;610-235-1;1;抱擁、あるいはライスには塩を(1);0;江國香織;Văn học - tiểu thuyết, truyện ngắn;1;2014;1;集英社;Japanese;978-4087451504;;;
3321;610;610-235-2;1;抱擁、あるいはライスには塩を(2);0;江國香織;Văn học - tiểu thuyết, truyện ngắn;2;2014;1;集英社;Japanese;978-4087451511;;;
3322;610;610-236;2;犬とハモニカ;0;江國香織;Văn học - tiểu thuyết, truyện ngắn;0;2012;1;新潮社;Japanese;978-4-10-380809-1;;;
3323;610;610-237;0;ちょうちんそで;0;江國香織;Văn học - tiểu thuyết, truyện ngắn;0;2015;1;新潮社;Japanese;978-4101339290;;;
3324;610;610-238;1;ヤモリ、カエル、シジミチョウ;0;江國香織;Văn học - tiểu thuyết, truyện ngắn;0;2014;1;朝日新聞出版;Japanese;9784022512291;;;
3325;610;610-239-2;1;God's Boat;神様のボート;江國香織;Văn học - tiểu thuyết, truyện ngắn;0;2012;1;Thames River Press;English;9780857282491;;;
3326;610;610-240;1;遠い山なみの光;Cảnh Đồi Mờ Xám;カズオ・イシグロ;Văn học - tiểu thuyết, truyện ngắn;0;2019;1;ハヤカワepi文庫;Japanese;9784151200106;;;
3327;610;610-241;1;忘れられた巨人;Người khổng lồ ngủ quên;カズオ・イシグロ;Văn học - tiểu thuyết, truyện ngắn;0;2017;3;早川書房;Japanese;9784151200915;;;
3328;610;610-241-2;1;Rivalry　A Geisha's Tale;腕くらべ;永井荷風;Văn học - tiểu thuyết, truyện ngắn;0;2007;1;Columbia Press University;English;9780231141185;;;
3329;610;610-242-2;1;Wasabi for Breakfast;ファミリービジネス;米谷ふみ子;Văn học - tiểu thuyết, truyện ngắn;0;2013;1;Dalkey Archive;English;9781564788641;;;
3330;610;610-243;1;Never Let Me Go;わたしを離さないで;カズオ・イシグロ;Văn học - tiểu thuyết, truyện ngắn;0;2020;73;早川書房;Japanese;9784151200519;;;
3331;610;610-244;1;日の名残り;Tàn ngày để lại;カズオ・イシグロ;Văn học - tiểu thuyết, truyện ngắn;0;2021;48;早川書房;Japanese;9784151200038;;;
3332;610;610-245;1;浮世の画家;Một họa sĩ phù thế;カズオ・イシグロ;Văn học - tiểu thuyết, truyện ngắn;0;2019;1;早川書房;Japanese;9784151200953;;;
3333;610;610-246-2;1;Klara and the Sun;0;Kazuo Ishiguro;Văn học - tiểu thuyết, truyện ngắn;0;2021;1;Faber & Faber;English;9780571364909;;;
3334;610;610-247-2;1;Asura Girl;阿修羅ガール;舞城王太郎;Văn học - tiểu thuyết, truyện ngắn;0;2014;1;HAIKASORU;English;9781421575377;;;
3335;610;610-248-2;1;Flowers of Grass;草の花;福永武彦;Văn học - tiểu thuyết, truyện ngắn;0;2012;1;Dalkey Archive;English;9781564787149;;;
3336;610;610-249;1;abさんご;0;黒田夏子;Văn học - tiểu thuyết, truyện ngắn;0;2012;1;文藝春秋刊;Japanese;9784163820002;;;
3337;610;610-250-2;1;The Work Book;単語集;金井美恵子;Văn học - tiểu thuyết, truyện ngắn;0;2009;1;Dalkey Archive;English;9781564785664;;;
3338;610;610-251;1;ざんえ;0;小野不由美;Văn học - tiểu thuyết, truyện ngắn;0;2012;1;新潮社;Japanese;9784103970040;;;
3339;610;610-252-2;1;Isle of Dreams;夢の島;日野啓三;Văn học - tiểu thuyết, truyện ngắn;0;2010;1;Dalkey Archive;English;9781564786036;;;
3340;610;610-253;2;冥土めぐり;0;鹿島田真希;Văn học - tiểu thuyết, truyện ngắn;0;2012;14;河出書房新社;Japanese;9784309021225;;;
3341;610;610-254;1;Ｋ;0;三木卓;Văn học - tiểu thuyết, truyện ngắn;0;2012;1;講談社;Japanese;9784062176705;;;
3342;610;610-255;1;穴;0;小山田浩子;Văn học - tiểu thuyết, truyện ngắn;0;2014;1;新潮社;Japanese;9784103336426;;;
3343;610;610-256;1;爪と目;0;藤野可織;Văn học - tiểu thuyết, truyện ngắn;0;2013;1;新潮社;Japanese;9784103345114;;;
3344;610;610-257;1;れんか;0;朝井まかて;Văn học - tiểu thuyết, truyện ngắn;0;2014;5;講談社;Japanese;9784062185004;;;
3345;610;610-258;1;絶望の国の幸福な若者たち;0;古市憲寿;Văn học - tiểu thuyết, truyện ngắn;0;2012;11;講談社;Japanese;9784062170659;;;
3346;610;610-259-2;1;Building Waves;波打つ土地;富岡多恵子;Văn học - tiểu thuyết, truyện ngắn;0;2012;1;Dalkey Archive;English;9781564787156;;;
3347;610;610-260;1;ツナグ;0;辻村深月;Văn học - tiểu thuyết, truyện ngắn;0;2010;6;新潮文庫;Japanese;978-4101388816;;;
3348;610;610-261;1;鍵のない夢を見る;0;辻村深月;Văn học - tiểu thuyết, truyện ngắn;0;2012;2;文藝春秋刊;Japanese;9784163813509;;;
3349;610;610-262;2;島はぼくらと;0;辻村深月;Văn học - tiểu thuyết, truyện ngắn;0;2014;5;講談社;Japanese;978-4062183659;;;
3350;610;610-263-1;1;かがみの孤城;0;辻村深月;Văn học - tiểu thuyết, truyện ngắn;0;2018;12;ポプラ社;Japanese;9,78459E+12;;;
3351;610;610-263-2;1;Lonely Castle in the Mirror;かがみの孤城;辻村深月;Văn học - tiểu thuyết, truyện ngắn;0;2021;1;Doubleday;Japanese;9780857527288;;;
3352;610;610-264;1;庭を森のようにしたいつれづれノート⑬;0;銀色夏生;Văn học - tiểu thuyết, truyện ngắn;0;2004;1;角川文庫;Japanese;9,78404E+12;;;
3353;610;610-265;1;春の庭;0;柴崎友香;Văn học - tiểu thuyết, truyện ngắn;0;2014;1;文藝春秋;Japanese;9,78416E+12;;;
3354;610;610-266;1;震度0;0;横山秀夫;Văn học - tiểu thuyết, truyện ngắn;0;2005;1;朝日新聞出版;日本語;978-4-02-264435-0;;;
3355;610;610-266-1;1;等伯㊤;Touhaku;安部龍太郎;Văn học - tiểu thuyết, truyện ngắn;1;2013;8;日本経済新聞出版社;Japanese;9784532171131;;;
3356;610;610-266-2;1;等伯㊦;Touhaku;安部龍太郎;Văn học - tiểu thuyết, truyện ngắn;2;2013;8;日本経済新聞出版社;Japanese;9784532171148;;;
3357;610;610-267-2;1;Okei;おけい;早乙女貢;Văn học - tiểu thuyết, truyện ngắn;0;2008;1;Alma Books;English;9781846880704;;;
3358;610;610-268;1;A Discourse by Three drunkards on government;0;Nakae Chomin;Văn học - tiểu thuyết, truyện ngắn;0;2010;1;Weatherhill;English;9780834801929;;;
3359;610;610-269-2;1;Gush;GUSH　赤い橋のぬるい水;辺見庸;Văn học - tiểu thuyết, truyện ngắn;0;2009;1;COUNTERPOINT;English;9781582436258;;;
3360;610;610-270;1;遠くの声に耳を澄ませて;0;宮下奈都;Văn học - tiểu thuyết, truyện ngắn;1;2009;1;新潮社;Japanese;978410313961;;;
3361;610;610-271;1;羊と鋼の森;0;宮下奈都;Văn học - tiểu thuyết, truyện ngắn;0;2016;10;文藝春秋;Japanese;978-4163902944;;;
3362;610;610-272;1;静かな雨;0;宮下奈都;Văn học - tiểu thuyết, truyện ngắn;0;2019;1;文藝春秋;Japanese;9784167912932;;;
3363;610;610-272-2;1;Shame in the Blood;忍ぶ川;三浦哲朗;Văn học - tiểu thuyết, truyện ngắn;0;2007;1;Shoemaker Hoard;English;9781593761714;;;
3364;610;610-273;2;共喰い;0;田中慎弥;Văn học - tiểu thuyết, truyện ngắn;0;2013;1;集英社;Japanese;978-4087450231;;;
3365;610;610-274;1;点滴ポール　生き抜くという旗印;0;岩崎航;Văn học - tiểu thuyết, truyện ngắn;0;2013;2;ナナロク社;Japanese;9784904292433;;;
3366;610;610-275;1;叙情と闘争　辻井喬＋堤清二 回顧録;0;辻井喬;Văn học - tiểu thuyết, truyện ngắn;0;2014;2;中央公論新社;日本語;978-4122056411;;;
3367;610;610-276-1;0;村上海賊の娘 下巻;0;和田竜;Văn học - tiểu thuyết, truyện ngắn;1;2014;1;新潮社;Japanese;9784103068822;;;
3368;610;610-276-2;0;村上海賊の娘 上巻;0;和田竜;Văn học - tiểu thuyết, truyện ngắn;2;2014;1;新潮社;Japanese;9784103068839;;;
3369;610;610-277;1;蕎麦ときしめん;0;清水義範;Văn học - tiểu thuyết, truyện ngắn;0;2000;22;講談社;Japanese;406184542X;;;
3370;610;610-278;1;コンとアンジ (単行本);0;井鯉こま;Văn học - tiểu thuyết, truyện ngắn;0;2014;1;筑摩書房;Japanese;9784480804532;;;
3371;610;610-279;1;お探し物は図書室まで;0;青山美智子;Văn học - tiểu thuyết, truyện ngắn;0;2021;10;ポプラ社;Japanese;9,78459E+12;;;
3372;610;610-280;1;想像ラジオ;0;いとうせいこう;Văn học - tiểu thuyết, truyện ngắn;0;2014;20;河出書房新社;Japanese;9,78431E+12;;;
3373;610;610-281;1;存在しない小説;0;いとうせいこう;Văn học - tiểu thuyết, truyện ngắn;0;2013;1;講談社;日本語;978-4-06-218683-4;;;
3374;610;610-282;1;九年前の祈り;0;小野正嗣;Văn học - tiểu thuyết, truyện ngắn;0;2015;3;講談社;Japanese;9,78406E+12;;;
3375;610;610-283;2;海炭市叙景;0;佐藤泰志;Văn học - tiểu thuyết, truyện ngắn;0;2015;8;小学館;日本語;978-4094085563;;;
3376;610;610-284;1;日はまた熱血ポンちゃん;0;山田詠美;Văn học - tiểu thuyết, truyện ngắn;0;2002;1;講談社;Japanese;4062114240;;;
3377;610;610-287;1;姫君;0;山田詠美;Văn học - tiểu thuyết, truyện ngắn;0;2001;2;文藝春愁;Japanese;9,78416E+12;;;
3378;610;610-288;1;ペイ・デイ！！！;0;山田詠美;Văn học - tiểu thuyết, truyện ngắn;0;2005;1;新潮文庫;Japanese;9,7841E+12;;;
3379;610;610-290;1;無銭優雅;0;山田詠美;Văn học - tiểu thuyết, truyện ngắn;0;2007;1;幻冬舎;Japanese;9,78434E+12;;;
3380;610;610-291;2;学問;0;山田詠美;Văn học - tiểu thuyết, truyện ngắn;0;2012;1;新潮社;Japanese;978-4101036267;;;
3381;610;610-292;1;珠玉の短編;0;山田詠美;Văn học - tiểu thuyết, truyện ngắn;0;2014;1;講談社;Japanese;978-4-06-220124-7;;;
3382;610;610-293;1;賢者の愛;0;山田詠美;Văn học - tiểu thuyết, truyện ngắn;0;2014;1;中央公論;日本語;978-4-12-004686-5;;;
3383;610;610-294;0;風味絶佳;0;山田詠美;Văn học - tiểu thuyết, truyện ngắn;0;2006;16;文藝春秋;Japanese;9,78416E+12;;;
3384;610;610-295;1;トーキョ！プリズン;0;柳広司;Văn học - tiểu thuyết, truyện ngắn;0;2009;1;角川文庫;0;9,78404E+12;;;
3385;610;610-296-1;1;ジョーカー！ゲーム;0;柳広司;Văn học - tiểu thuyết, truyện ngắn;0;2011;1;角川文庫;0;9,78404E+12;;;
3386;610;610-296-2;1;ダブル・ジョーカー;0;柳広司;Văn học - tiểu thuyết, truyện ngắn;0;2012;1;角川文庫;0;9,78404E+12;;;
3387;610;610-296-3;1;パラダイス・ロスト;0;柳広司;Văn học - tiểu thuyết, truyện ngắn;0;2014;1;角川文庫;0;9,78404E+12;;;
3388;610;610-297;1;満願;0;米澤穂信;Văn học - tiểu thuyết, truyện ngắn;0;2014;16;新潮社;Japanese;9,7841E+12;;;
3389;610;610-298;1;100万回の言い訳;One million excuses ;唯川恵;Văn học - tiểu thuyết, truyện ngắn;0;2006;1;新潮社;Japanese;4101334293;;;
3390;610;610-299;1;もし高校野球の女子マネージャーがドラッカーの「マネジメント」を読んだら;0;岩崎夏海;Văn học - tiểu thuyết, truyện ngắn;0;2010;24;ダイヤモンド社;0;9784478012031;;;
3391;610;610-300-2;1;Distant Thunder;遠雷;立松和平;Văn học - tiểu thuyết, truyện ngắn;0;1999;1;Tuttle Publishing;English;9780804821209;;;
3392;610;610-301-2;1;Frozen Dreams;日高;立松和平;Văn học - tiểu thuyết, truyện ngắn;0;2012;1;Peter Owen Publishers;English;9780720614978;;;
3393;610;610-302;1;いかれころ;0;三国美千子;Văn học - tiểu thuyết, truyện ngắn;0;2019;1;新潮社;Japanese;9784103526612;;;
3394;610;610-303;1;色彩;0;阿佐元明;Văn học - tiểu thuyết, truyện ngắn;0;2019;1;筑摩書房;Japanese;9784480804891;;;
3395;610;610-304;1;おおかみこどもの雨と雪;0;細田守;Văn học - tiểu thuyết, truyện ngắn;0;2012;4;角川文庫;0;9784041003237;;;
3396;610;610-305-3;1;[ガリレオシリーズ] 容疑者Xの献身;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2006;15;文藝春愁;Japanese;9784163238609;;;
3397;610;610-306;1;秘密;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2001;24;文藝春愁;Japanese;9784167110062;;;
3398;610;610-307;0;ナミヤ雑貨店の奇蹟;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2020;61;角川書店;Japanese;9784041014516;;;
3399;610;610-308;1;虚ろな十字架;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2017;1;光文社文庫;Japanese;9784334774660;;;
3400;610;610-309;1;夢幻花;Hoa mộng ảo;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2021;13;PHP文芸文庫;Japanese;9784569765600;;;
3401;610;610-310;1;ダイイング・アイ;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2019;37;光文社文庫;Japanese;9784334748968;;;
3402;610;610-311;1;カッコウの卵は誰のもの;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2013;1;光文社文庫;Japanese;9784334765293;;;
3403;610;610-311-2;1;1Q84＜4月－6月＞　後編;0;村上春樹;Văn học - tiểu thuyết, truyện ngắn;2;2012;1;新潮文庫;Japanese;9784101001609;;;
3404;610;610-311-3;1;1Q84＜7月－9月＞　前編;0;村上春樹;Văn học - tiểu thuyết, truyện ngắn;3;2012;2;新潮文庫;Japanese;9784101001616;;;
3405;610;610-311-4;1;1Q84＜7月－9月＞　後編;0;村上春樹;Văn học - tiểu thuyết, truyện ngắn;4;2012;1;新潮文庫;Japanese;9784101001623;;;
3406;610;610-311-5;1;1Q84＜10月－12月＞　前編;0;村上春樹;Văn học - tiểu thuyết, truyện ngắn;5;2012;1;新潮文庫;Japanese;9784101001630;;;
3407;610;610-311-6;1;1Q84＜10月－12月＞　後編;0;村上春樹;Văn học - tiểu thuyết, truyện ngắn;6;2012;1;新潮文庫;Japanese;9784101001647;;;
3408;610;610-312;0;そして父になる;0;是枝裕和・佐野晶;Văn học - tiểu thuyết, truyện ngắn;0;2013;4;宝島社文庫;Japanese;9,7848E+12;;;
3409;610;610-313;1;幻夜;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2020;59;集英社;Japanese;9784087461343;;;
3410;610;610-314;1;人魚の眠る家;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2015;1;幻冬舎;Japanese;978-4-344-02850-0;;;
3411;610;610-315;1;手紙;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2007;19;文春文庫;Japanese;9784167110116;;;
3412;610;610-316;1;ガリレオの苦悩;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2011;4;文春文庫;0;9784167110130;;;
3413;610;610-317;1;真夏の方程式;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2013;3;文藝春秋;0;9784167110154;;;
3414;610;610-318;1;探偵倶楽部;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2009;36;祥伝社;Japanese;978-4-396-32504-6;;;
3415;610;610-319;1;卒業;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;1989;87;講談社;Japanese;4-06-184440-7;;;
3416;610;610-320;1;祈りの幕が下りる時;0;東野圭吾;Văn học - tiểu thuyết, truyện ngắn;0;2013;1;講談社;Japanese;9784062185363;;;
3417;610;610-321;1;道德の時間;0;呉勝浩;Văn học - tiểu thuyết, truyện ngắn;0;2015;1;講談社;Japanese;978-4062196673;;;
3418;610;610-322;1;板谷バカ三代;0;ゲッツ板谷;Văn học - tiểu thuyết, truyện ngắn;0;2005;1;角川文庫;Japanese;4043662041;;;
3419;610;610-323;1;平蔵狩り;0;逢坂剛;Văn học - tiểu thuyết, truyện ngắn;0;2014;1;文藝春秋;Japanese;978-4163901039;;;
3420;610;610-324;1;八つ墓村;0;横溝正史;Văn học - tiểu thuyết, truyện ngắn;0;2010;28;角川文庫;Japanese;9784041304013;;;
3421;610;610-325;1;名誉と恍惚;0;松浦寿輝;Văn học - tiểu thuyết, truyện ngắn;0;2017;4;新潮社;Japanese;978-4-10-471703-3;;;
3422;610;610-326-2;1;Triangle　A Novel ;巴;松浦寿輝;Văn học - tiểu thuyết, truyện ngắn;0;2014;1;Dalkey Archive;English;9781628970265;;;
3423;610;610-327;2;流;0;東山彰良;Văn học - tiểu thuyết, truyện ngắn;0;2015;8;講談社;Japanese;978-4062194853;;;
3424;610;610-328;1;罪の終わり;0;東山彰良;Văn học - tiểu thuyết, truyện ngắn;0;2016;1;新潮社;Japanese;978-4103346524;;;
3425;610;610-329;1;僕が殺した人と僕を殺した人;0;東山彰良;Văn học - tiểu thuyết, truyện ngắn;0;2017;1;文藝春秋;Japanese;9784163906430;;;
3426;610;610-330-1;1;鹿の王 (上) ‐‐生き残った者‐‐;0;上橋菜穂子;Văn học - tiểu thuyết, truyện ngắn;1;2015;14;角川書店;Japanese;978-4041018880;;;
3427;610;610-330-2;1;鹿の王 (下) ‐‐還って行く者‐‐;0;上橋菜穂子;Văn học - tiểu thuyết, truyện ngắn;2;2015;13;角川書店;Japanese;978-4041018897;;;
3428;610;610-331;0;女坂;0;円地文子;Văn học - tiểu thuyết, truyện ngắn;0;2012;58;新潮社;Japanese;9784101127026;;;
3429;610;610-332;1;夺取;0;真保裕一;Văn học - tiểu thuyết, truyện ngắn;0;2012;1;双葉文庫;Japanese;978-44575658859  ;;;
3430;610;610-333;1;包帯クラブ;0;天童荒太;Văn học - tiểu thuyết, truyện ngắn;0;2013;1;筑摩書房;日本語;978-4-480-43015-1;;;
3431;610;610-334;2;ぎぶそん;0;伊藤たかみ;Văn học - tiểu thuyết, truyện ngắn;0;2010;1;ポプラ社;Japanese;978-4591121382;;;
